reference_id,entity_id,claim_id,rank,property_id,datatype,entity_label,entity_desc,property_label,property_desc,object_label,object_desc,entity_label_is_alias,property_label_is_alias,object_label_is_alias,verbalisation,verbalisation_unks_replaced,verbalisation_unks_replaced_then_dropped,alternative_alias_used,corrected_verbalisation,is_corrected_verbalisation,final_url
e0715f2724ded4dc6e2b87e78b0164150d2d989f,Q7793565,Q7793565$4D407A41-55A7-4E50-BB94-1D9A3EBCCFE1,normal,P569,time,Thomas Ritchie,Canadian politician,date of birth,date on which the subject was born,21/09/1777,no-desc,False,False,False,Thomas Ritchie was born on 21/09/1777.,Thomas Ritchie was born on 21/09/1777.,Thomas Ritchie was born on 21/09/1777.,False,Thomas Ritchie was born on 21/09/1777.,False,http://www.biographi.ca/en/bio/ritchie_thomas_8E.html
cc182b18d75361f6f3ccceb1078fb2b2ea4e92e7,Q983488,Q983488$66E12EBF-9E0D-4F23-9B1D-F0585E0F7D2D,normal,P27,wikibase-item,Edwin Ekiring,Ugandan badminton player,country of citizenship,the object is a country that recognizes the subject as its citizen,Uganda,sovereign state in East Africa,False,False,False,Edwin Ekiring is a citizen of Uganda.,Edwin Ekiring is a citizen of Uganda.,Edwin Ekiring is a citizen of Uganda.,False,Edwin Ekiring is a citizen of Uganda.,False,https://www.bbc.co.uk/sport/olympics
6e4f3be049bfb4f0adc571f8df55f1339545137a,Q62515,q62515$94690147-1A5A-4D42-8EF7-85380615824A,normal,P570,time,Gunter Sachs,"photographer, author and industrialist (1932-2011)",date of death,date on which the subject died,07/05/2011,no-desc,False,False,False,Gunter Sachs died on 07/05/2011.,Gunter Sachs died on 07/05/2011.,Gunter Sachs died on 07/05/2011.,False,Gunter Sachs died on 07/05/2011.,False,https://www.bbc.co.uk/news/world-europe-13327822
539444c623cf37705a6a0b0260796497c16ba5f1,Q324925,Q324925$a57e75aa-4500-35a4-f8ef-5b5b104354f1,normal,P3373,wikibase-item,Tony Buzan,British psychologist,is sibling of,"the subject and the object have the same parents (brother, sister, etc.); use ""relative"" (P1038) for siblings-in-law (brother-in-law, sister-in-law, etc.) and step-siblings (step-brothers, step-sisters, etc.)",Barry Buzan,British political scientist,False,True,False,Tony Buzan is the sibling of Barry Buzan.,Tony Buzan is the sibling of Barry Buzan.,Tony Buzan is the sibling of Barry Buzan.,True,Tony Buzan is the sibling of Barry Buzan.,False,https://www.bbc.co.uk/pressoffice/bbcworldwide/worldwidestories/pressreleases/2003/03_march/buzan_may.shtml
365eb085bc1324c2d8ccb8fc88cf44f392cae2d3,Q7441091,Q7441091$4728786c-4e06-04fe-013d-96b9512273ff,normal,P570,time,Sean Hughes,"stand-up comedian, writer and actor (1965-2017)",date of death,date on which the subject died,16/10/2017,no-desc,False,False,False,Sean Hughes died on 16/10/2017.,Sean Hughes died on 16/10/2017.,Sean Hughes died on 16/10/2017.,False,Sean Hughes died on 16/10/2017.,False,https://www.bbc.co.uk/news/entertainment-arts-41632761
c9681f0c0f7d97dc983f2b6ce325f2adc598f43c,Q20875,q20875$F07970AC-36EB-4776-985B-90F6DF5F409F,normal,P27,wikibase-item,Edward VII,"King of the United Kingdom and the British Dominions, and Emperor of India (1841-1910)",country of citizenship,the object is a country that recognizes the subject as its citizen,United Kingdom of Great Britain and Ireland,name of the United Kingdom from 1801 to 1927,False,False,False,Edward VII's country of citizenship is the United Kingdom of Great Britain and Ireland.,Edward VII's country of citizenship is the United Kingdom of Great Britain and Ireland.,Edward VII's country of citizenship is the United Kingdom of Great Britain and Ireland.,False,Edward VII's country of citizenship is the United Kingdom of Great Britain and Ireland.,False,https://www.bbc.co.uk/programmes/b03x10q8
5c32fb53d427950b3b700d3139391c929c3f87ab,Q10479,Q10479$162C822A-220C-487F-9B25-D5C0B36EF8A4,normal,P19,wikibase-item,"Catherine, Duchess of Cambridge","wife of Prince William, Duke of Cambridge",place of birth,"most specific known (e.g. city instead of country, or hospital instead of city) birth location of a person, animal or fictional character",Royal Berkshire Hospital,hospital in the town of Reading in the English county of Berkshire,False,False,False,"Catherine, Duchess of Cambridge was born at the Royal Berkshire Hospital.","Catherine, Duchess of Cambridge was born at the Royal Berkshire Hospital.","Catherine, Duchess of Cambridge was born at the Royal Berkshire Hospital.",False,"Catherine, Duchess of Cambridge was born at the Royal Berkshire Hospital.",False,https://www.bbc.co.uk/news/uk-england-13715163
3ed45e48caa59056a2975c447276f83dc25bf254,Q105494,Q105494$3E7ED42A-B872-49B6-B6D2-396268A42E47,normal,P569,time,Ralph Steinman,Canadian immunologist and cell biologist,date of birth,date on which the subject was born,14/01/1943,no-desc,False,False,False,Ralph Steinman was born on 14/01/1943.,Ralph Steinman was born on 14/01/1943.,Ralph Steinman was born on 14/01/1943.,False,Ralph Steinman was born on 14/01/1943.,False,https://www.bbc.co.uk/programmes/b015ctwj
1b6a1b968aab67dece0c691a585314d840b48789,Q7662114,Q7662114$21A3C348-28C4-429D-A691-1AAAA2C54537,normal,P570,time,Synchronised,racing horse,date of death,date on which the subject died,14/04/2012,no-desc,False,False,False,Synchronised died on 14/04/2012.,Synchronised died on 14/04/2012.,Synchronised died on 14/04/2012.,False,Synchronised died on 14/04/2012.,False,https://www.bbc.co.uk/sport/horse-racing/17453652
3d52abad237d6e8fa4811ec1053ef3d82550d756,Q56192255,Q56192255$e8297df7-4f00-59cc-45c1-49bfadb5a6d9,normal,P1050,wikibase-item,Rosie Jones,comedian,medical condition,"any state relevant to the health of an organism, including diseases and positive conditions",cerebral palsy,group of permanent movement disorders that appear in early childhood,False,False,False,Rosie Jones has a medical condition called cerebral palsy.,Rosie Jones has a medical condition called cerebral palsy.,Rosie Jones has a medical condition called cerebral palsy.,False,Rosie Jones has a medical condition called cerebral palsy.,False,https://www.bbc.co.uk/news/newsbeat-39588864
f5e78b84803a84ce5f6e5f02784dc7dd52d80739,Q87739744,Q87739744$3D40C532-2FD3-4AE7-ADF1-3961C67A56B9,normal,P8045,wikibase-item,2020 COVID-19 pandemic in Guernsey,ongoing COVID-19 viral pandemic in Guernsey,organized response related to outbreak,specific action taken or system used as a reaction to an outbreak,2020 Guernsey COVID-19 lockdown,COVID-19 countermeasure in Guernsey,False,False,False,The 2020 COVID-19 pandemic in Guernsey is organized response related to outbreak and the 2020 Guernsey COVID-19 lockdown.,The 2020 COVID-19 pandemic in Guernsey is organized response related to outbreak and the 2020 Guernsey COVID-19 lockdown.,The 2020 COVID-19 pandemic in Guernsey is organized response related to outbreak and the 2020 Guernsey COVID-19 lockdown.,False,The 2020 Guernsey COVID-19 lockdown is an organized response related to the 2020 COVID-19 pandemic in Guernsey.,True,https://www.bbc.co.uk/news/live/world-europe-guernsey-51999470?ns_mchannel=social&ns_source=twitter&ns_campaign=bbc_live&ns_linkname=5e7a5199276ca90663acc23d%26%27Strict%27%20lockdown%20measures%20from%20midnight%262020-03-24T19%3A00%3A54.329Z&ns_fee=0&pinned_post_locator=urn:asset:b2bb241b-8081-4dda-906a-73efd8e36889&pinned_post_asset_id=5e7a5199276ca90663acc23d&pinned_post_type=share
0d598fa5325b4fdc093ee0bbaf05dc90bb34c012,Q20947086,Q20947086$04f67b10-42e0-6265-923f-e2ba648e1367,normal,P527,wikibase-item,Alliance for Open Media,organization for the development of royalty-free media formats,parts,"part of this subject; inverse property of ""part of"" (P361). See also ""has parts of the class"" (P2670).",BBC Research & Development,organization,False,True,False,BBC Research & Development is part of the Alliance for Open Media.,BBC Research & Development is part of the Alliance for Open Media.,BBC Research & Development is part of the Alliance for Open Media.,True,BBC Research & Development is part of the Alliance for Open Media.,False,https://www.bbc.co.uk/rd/blog/2016-10-alliance-open-media-video-compression
16117d6933170dff2ecfdf14b2ca39777d0be64b,Q63037,q63037$FD2CA7BE-FCC6-4943-9402-CE766EFCD097,normal,P570,time,Klaas Carel Faber,Dutch collaborator,date of death,date on which the subject died,24/05/2012,no-desc,False,False,False,Klaas Carel Faber died on 24/05/2012.,Klaas Carel Faber died on 24/05/2012.,Klaas Carel Faber died on 24/05/2012.,False,Klaas Carel Faber died on 24/05/2012.,False,https://www.bbc.co.uk/news/world-europe-18219795
18cbf31dac34104c8aece2db81a7bc947f269d82,Q111074,q111074$1A064BE7-E5FA-4A89-AD14-0242BCBCC845,normal,P570,time,John Barry,English film score composer (1933-2011),date of death,date on which the subject died,30/01/2011,no-desc,False,False,False,John Barry died on 30/01/2011.,John Barry died on 30/01/2011.,John Barry died on 30/01/2011.,False,John Barry died on 30/01/2011.,False,https://www.bbc.co.uk/news/entertainment-arts-12321610
52640fe18125906f8a57df8c5ba47bfa387ffa05,Q3072264,Q3072264$439EB89A-8625-474B-BE77-E1C5E2AEFF16,normal,P569,time,Ritsuko Kawai,Japanese writer,date of birth,date on which the subject was born,03/03/1964,no-desc,False,False,False,Ritsuko Kawai was born on 03/03/1964.,Ritsuko Kawai was born on 03/03/1964.,Ritsuko Kawai was born on 03/03/1964.,False,Ritsuko Kawai was born on 03/03/1964.,False,https://www.lambiek.net/artists/k/kawai_ritsuko.htm
a2d968a5be4abe0166480920828514ea7b6697d5,Q2513804,Q2513804$86A26095-5874-480F-B341-03BA6CCD0735,normal,P569,time,Peter de Wit,Dutch comics artist and cartoonist,date of birth,date on which the subject was born,10/03/1958,no-desc,False,False,False,Peter de Wit was born on 10/03/1958.,Peter de Wit was born on 10/03/1958.,Peter de Wit was born on 10/03/1958.,False,Peter de Wit was born on 10/03/1958.,False,https://www.lambiek.net/artists/w/wit_peter_de.htm
e4d17055b649ef3e3083ed2accd7a8f7f2ef5741,Q609732,Q609732$86C72F2C-4081-459C-A14B-CFCAA5C3843E,normal,P569,time,Floc'h,French artist,date of birth,date on which the subject was born,25/09/1953,no-desc,False,False,False,Floc'h was born on 25/09/1953.,Floc'h was born on 25/09/1953.,Floc'h was born on 25/09/1953.,False,Floc'h was born on 25/09/1953.,False,https://www.lambiek.net/artists/f/floch.htm
0e126489481ba10ae1665355236c0377bddaef57,Q5714837,Q5714837$DD032098-A4D5-4E5D-8410-B436EF7F4B16,normal,P570,time,Ola Ericson,schwedischer Cartoonist,date of death,date on which the subject died,26/12/2011,no-desc,False,False,False,Ola Ericson died on 26/12/2011.,Ola Ericson died on 26/12/2011.,Ola Ericson died on 26/12/2011.,False,Ola Ericson died on 26/12/2011.,False,https://www.lambiek.net/artists/e/ericson_ola.htm
37ffbb4e3b33877a6505f13678640640f4b84f98,Q2472300,Q2472300$6F78B6DE-C6A9-4D18-A980-521E83A38AE2,normal,P570,time,Carl Hollander,Dutch watercolorist (1934-1995),date of death,date on which the subject died,21/09/1995,no-desc,False,False,False,Carl Hollander died on 21/09/1995.,Carl Hollander died on 21/09/1995.,Carl Hollander died on 21/09/1995.,False,Carl Hollander died on 21/09/1995.,False,https://www.lambiek.net/artists/h/hollander_carl.htm
29ed563395ef3fdfe719bce0c76b0bb7c8957904,Q3082017,Q3082017$B19B2EDB-9574-4145-97E2-33ADA50C828F,normal,P570,time,Francisque Poulbot,French artist,date of death,date on which the subject died,16/09/1946,no-desc,False,False,False,Francisque Poulbot died on 16/09/1946.,Francisque Poulbot died on 16/09/1946.,Francisque Poulbot died on 16/09/1946.,False,Francisque Poulbot died on 16/09/1946.,False,https://www.lambiek.net/artists/p/poulbot.htm
cf0a6468463c412992cda87d7afcc8558aae8466,Q97440993,Q97440993$870f91cf-479e-f3a6-32c1-bc913aa5963f,normal,P569,time,Patricq Kroon,Nederlandse kunstenaar,date of birth,date on which the subject was born,17/03/1862,no-desc,False,False,False,Patricq Kroon was born on 17/03/1862.,Patricq Kroon was born on 17/03/1862.,Patricq Kroon was born on 17/03/1862.,False,Patricq Kroon was born on 17/03/1862.,False,https://www.lambiek.net/artists/k/kroon_patrick.htm
f3241be4df2b51f83040df7064f606cc617501b3,Q1870797,Q1870797$1DBE2737-BFE9-48C0-A577-8BDBDD8EB8B5,normal,P569,time,Lothar Dräger,German comics writer,date of birth,date on which the subject was born,19/01/1927,no-desc,False,False,False,Lothar Dräger was born on 19/01/1927.,Lothar Dräger was born on 19/01/1927.,Lothar Dräger was born on 19/01/1927.,False,Lothar Dräger was born on 19/01/1927.,False,https://www.lambiek.net/artists/d/drager_lothar.htm
0f85784cdeae7cd71e8bb122adfcc49e4858978c,Q16641603,Q16641603$BE871FD0-1F36-4FC3-AE48-AFA1DC044265,normal,P569,time,Henri Reculé,Belgian comics artist,date of birth,date on which the subject was born,02/06/1970,no-desc,False,False,False,Henri Reculé was born on 02/06/1970.,Henri Reculé was born on 02/06/1970.,Henri Reculé was born on 02/06/1970.,False,Henri Reculé was born on 02/06/1970.,False,https://www.lambiek.net/artists/r/recule_h.htm
8ebb4a6ef336ce7787239d7275cc797c937be4d2,Q3219136,Q3219136$3BEE331D-A47A-47DA-AB94-67F80592D027,normal,P569,time,Laurent Colonnier,French cartoonist,date of birth,date on which the subject was born,31/01/1967,no-desc,False,False,False,Laurent Colonnier was born on 31/01/1967.,Laurent Colonnier was born on 31/01/1967.,Laurent Colonnier was born on 31/01/1967.,False,Laurent Colonnier was born on 31/01/1967.,False,https://www.lambiek.net/artists/c/colonnier_laurent.htm
5b14a71742a09446d03a95c9426a659cda3bad6f,Q62637091,Q62637091$C1F95944-8A83-4901-80FF-931DB0F448EC,normal,P569,time,Priscila Farias,Brazilian cartoonist and graphic designer,date of birth,date on which the subject was born,1964,no-desc,False,False,False,Priscila Farias was born in 1964.,Priscila Farias was born in 1964.,Priscila Farias was born in 1964.,False,Priscila Farias was born in 1964.,False,https://www.lambiek.net/artists/f/farias_priscila.htm
48c90d32322ec30e31898f334cdaddd92da9366c,Q3089019,Q3089019$22894F7D-9CBD-452F-BFDC-BCA53E95DD7D,normal,P569,time,Peter Kuper,cartoonist,date of birth,date on which the subject was born,22/09/1958,no-desc,False,False,False,Peter Kuper was born on 22/09/1958.,Peter Kuper was born on 22/09/1958.,Peter Kuper was born on 22/09/1958.,False,Peter Kuper was born on 22/09/1958.,False,https://www.lambiek.net/artists/k/kuper.htm
15bea5900b8dda1bcf6f622348d80ef5a5b7b71e,Q5798066,Q5798066$60E7A7BB-9549-4D96-8395-A4875F72E5C5,normal,P569,time,Daniel Diaz,no-desc,date of birth,date on which the subject was born,14/09/1966,no-desc,False,False,False,Daniel Diaz was born on 14/09/1966.,Daniel Diaz was born on 14/09/1966.,Daniel Diaz was born on 14/09/1966.,False,Daniel Diaz was born on 14/09/1966.,False,https://www.lambiek.net/artists/d/dani-the-o.htm
ec06b913ef21c8d26909079c1f6121b484cbce03,Q58480336,Q58480336$A003369A-5305-4178-B033-BE7DD8B1C0BF,normal,P364,wikibase-item,Noorjehan,1931 film,original language,"language in which a film or a performance work was originally created. Deprecated for written works and songs; use P407 (""language of work or name"") instead.",Hindi,Indo-Aryan language,False,True,False,The original language of Noorjehan is Hindi.,The original language of Noorjehan is Hindi.,The original language of Noorjehan is Hindi.,True,The original language of Noorjehan is Hindi.,False,https://indiancine.ma/AUH
