reference_id,entity_id,claim_id,rank,property_id,datatype,datavalue,entity_label,entity_label_lan,property_label,property_label_lan,entity_alias,entity_alias_lan,property_alias,property_alias_lan,entity_desc,entity_desc_lan,property_desc,property_desc_lan,object_label,object_label_lan,object_alias,object_alias_lan,object_desc,object_desc_lan
076cdfa999f9f9f84633898a245567ae318ad3a4,Q1103272,Q1103272$7595ca18-44fb-a0ba-3829-93da1b3c92d5,normal,P241,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 3550750, 'id': 'Q3550750'}, 'type': 'wikibase-entityid'}",Andrew Lawrence Somers,en,military branch,en,"['Andrew Somers', 'Andrew L. Somers']",en,"['branch', 'formation', 'service branch', 'unit branch']",en,American politician (1895-1949),en,"branch to which this military unit, award, office, or person belongs, e.g. Royal Navy",en,United States Navy Reserve,en,"['USNR', 'USNRF', 'US Naval Reserve Force', 'U.S. Navy Reserve']",en,Reserve Component (RC) of the United States Navy,en
076cdfa999f9f9f84633898a245567ae318ad3a4,Q1103272,Q1103272$150dd4ba-4645-35bb-b5b7-a63896ef4774,normal,P410,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 14595679, 'id': 'Q14595679'}, 'type': 'wikibase-entityid'}",Andrew Lawrence Somers,en,military rank,en,"['Andrew Somers', 'Andrew L. Somers']",en,['rank'],en,American politician (1895-1949),en,"military rank achieved by a person (should usually have a ""start time"" qualifier), or military rank associated with a position",en,ensign,en,"['flag bearer', 'standard bearer']",en,"lowest ranking commissioned officer, etymologically the carrier of the ensign flag",en
076cdfa999f9f9f84633898a245567ae318ad3a4,Q1103272,Q1103272$023ad9bd-4062-ded1-73b9-d4d8cdb755f3,normal,P101,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 207652, 'id': 'Q207652'}, 'type': 'wikibase-entityid'}",Andrew Lawrence Somers,en,field of work,en,"['Andrew Somers', 'Andrew L. Somers']",en,"['field of study', 'fields', 'discipline', 'subject', 'area', 'specialism', 'domain', 'academic discipline', 'scientific discipline', 'academic area', 'scientific area', 'FOW', 'studies', 'responsible for', 'conduct research about', 'be researcher in', 'research on', 'speciality', 'activity', 'domain of activity', 'activity domain', 'academic subject', 'trade', 'area of work', 'specialty', 'research']",en,American politician (1895-1949),en,specialization of a person or organization; see P106 for the occupation,en,chemical industry,en,"['entreprise chimique', 'industries chimiques']",fr,"industry (branch), which is engaged in the manufacturing of chemical products",en
2b3521dca65c1b040551a9e60c3c7e53b2c13929,Q7350516,Q7350516$69a64f55-4f9a-e4e0-3e0a-b65201539180,normal,P410,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 14595679, 'id': 'Q14595679'}, 'type': 'wikibase-entityid'}",Robert Joseph Twyman,en,military rank,en,"['Robert J. Twyman', 'Robert Twyman']",en,['rank'],en,American politician,en,"military rank achieved by a person (should usually have a ""start time"" qualifier), or military rank associated with a position",en,ensign,en,"['flag bearer', 'standard bearer']",en,"lowest ranking commissioned officer, etymologically the carrier of the ensign flag",en
2b3521dca65c1b040551a9e60c3c7e53b2c13929,Q7350516,Q7350516$d3cd2806-4087-8139-5f60-1039b8907ff9,normal,P607,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 361, 'id': 'Q361'}, 'type': 'wikibase-entityid'}",Robert Joseph Twyman,en,conflict,en,"['Robert J. Twyman', 'Robert Twyman']",en,"['war', 'battle', 'participated in conflict', 'participant in conflict', 'in conflict', 'in action', 'theater (military)', 'theatre (military)', 'military conflict', 'military engagement', 'engagement']",en,American politician,en,"battles, wars or other military engagements in which the person or item participated",en,World War I,en,"['World War One', 'WW1', 'World War 1', 'World War', 'the First World War', '1st World War', 'the 1st World War', 'WW I', 'The Great War', 'WW 1', 'World War, 1914-1918', 'Great War', 'WWI', 'The War to End All Wars', 'First World War']",en,"1914–1918 global war, centered in Europe, between the Allied and Central Powers",en
3a05817712ef6b6c36a3f4f1351ceacb1b4148f5,Q310849,Q310849$EBB3FF54-2BF2-4F38-82F9-56A162CF1F6B,normal,P39,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 4416090, 'id': 'Q4416090'}, 'type': 'wikibase-entityid'}",George M. Dallas,en,position held,en,"['George Mifflin Dallas', 'George Dallas', 'George Miffin Dallas']",en,"['political office held', 'political seat', 'public office', 'office held', 'position occupied', 'holds position', 'function', 'held position']",en,11th vice president of the United States (1792-1864),en,subject currently or formerly holds the object position or public office,en,United States senator,en,"['US senator', 'U.S. senator']",en,member of the United States Senate,en
c07d65b998e42fc6b4a8e81553625f88993f5547,Q1314053,Q1314053$FF6DDE88-F3FB-414F-9494-DAD43EFFD67F,normal,P106,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 40348, 'id': 'Q40348'}, 'type': 'wikibase-entityid'}",Robert Ewing Thomason,en,occupation,en,"['R. Ewing Thomason', 'Robert Thomason', 'Robert E. Thomason']",en,"['profession', 'job', 'work', 'career', 'employment', 'craft', 'employ']",en,American politician (1879-1973),en,"occupation of a person; see also ""field of work"" (Property:P101), ""position held"" (Property:P39)",en,lawyer,en,"['attorney', 'solicitor', 'barrister', 'lawyers']",en,legal professional who helps clients and represents them in a court of law,en
eb7d126d7d986c7b17b145df2f77dc29ae0650c0,Q94975880,Q94975880$F9CFB6E2-518E-400D-8067-5E8906269875,normal,P21,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 6581097, 'id': 'Q6581097'}, 'type': 'wikibase-entityid'}",Vladek Peltzman,en,sex or gender,en,no-alias,none,"['gender identity', 'gender expression', 'gender', 'biological sex', 'man', 'woman', 'male', 'female', 'intersex', 'sex']",en,Victim of the Holocaust,en,"sex or gender identity of human or animal. For human: male, female, non-binary, intersex, transgender female, transgender male, agender. For animal: male organism, female organism. Groups of same gender use subclass of (P279)",en,male,en,"['man', 'male person', 'male human', 'male gender', 'guy', 'm', 'human male', 'sterner sex', 'masc', 'men', 'boy', 'boys', '♂']",en,"to be used in ""sex or gender"" (P21) to indicate that the human subject is a male",en
eb7d126d7d986c7b17b145df2f77dc29ae0650c0,Q94975880,Q94975880$B6C93266-EE27-4EE7-8C24-C326575F7350,normal,P19,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 31487, 'id': 'Q31487'}, 'type': 'wikibase-entityid'}",Vladek Peltzman,en,place of birth,en,no-alias,none,"['birthplace', 'born in', 'POB', 'birth place', 'location born', 'born at', 'birth location', 'location of birth', 'birth city']",en,Victim of the Holocaust,en,"most specific known (e.g. city instead of country, or hospital instead of city) birth location of a person, animal or fictional character",en,Kraków,en,"['Cracow', 'Krakow', 'Royal City of Kraków', 'Royal Capital City of Kraków', 'Krakau', 'Kroke', 'Cracovie', 'Cracovia', 'Krakov', 'Krakiv', 'Krakkó', 'Krakova', 'Krako', 'Krakoy', 'Krakuv']",en,capital city of Lesser Poland Voivodeship in southern Poland,en
eb7d126d7d986c7b17b145df2f77dc29ae0650c0,Q94975880,Q94975880$370B7EA8-63C7-4064-9B3E-3DF523689D1B,normal,P569,time,"{'value': {'time': '+1925-01-01T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 9, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Vladek Peltzman,en,date of birth,en,no-alias,none,"['born on', 'birth date', 'birthdate', 'birth year', 'year of birth', 'birthyear', 'DOB']",en,Victim of the Holocaust,en,date on which the subject was born,en,1925,en,no-alias,none,no-desc,none
eb7d126d7d986c7b17b145df2f77dc29ae0650c0,Q94975880,Q94975880$D27E2BA2-73F2-45F0-8A0D-979EA7BB59AF,normal,P570,time,"{'value': {'time': '+1943-01-01T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Vladek Peltzman,en,date of death,en,no-alias,none,"['date of the end', 'death date', 'died on', 'DOD', 'year of death', 'dead', 'deathdate', 'death']",en,Victim of the Holocaust,en,date on which the subject died,en,01/01/1943,en,"['1 of January, 1943', '01/01/1943 (dd/mm/yyyy)', 'Jan 1, 1943']",en,no-desc,none
eb7d126d7d986c7b17b145df2f77dc29ae0650c0,Q94975880,Q94975880$A4F6AFE4-AF50-4E96-A99C-5A0178B46C9A,normal,P20,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 160143, 'id': 'Q160143'}, 'type': 'wikibase-entityid'}",Vladek Peltzman,en,place of death,en,no-alias,none,"['deathplace', 'died in', 'death place', 'POD', 'location of death', 'death location', 'killed in']",en,Victim of the Holocaust,en,"most specific known (e.g. city instead of country, or hospital instead of city) death location of a person, animal or fictional character",en,Belzec extermination camp,en,['Vernichtungslager Belzec'],en,Nazi German extermination camp in Poland,en
eb7d126d7d986c7b17b145df2f77dc29ae0650c0,Q94975880,Q94975880$7622716E-DB68-42A4-AF15-88F4D3D23793,normal,P106,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 48942, 'id': 'Q48942'}, 'type': 'wikibase-entityid'}",Vladek Peltzman,en,occupation,en,no-alias,none,"['profession', 'job', 'work', 'career', 'employment', 'craft', 'employ']",en,Victim of the Holocaust,en,"occupation of a person; see also ""field of work"" (Property:P101), ""position held"" (Property:P39)",en,schoolchild,en,"['schoolboy', 'schoolgirl', 'schoolchildren', 'student', 'pupils', 'schoolboys', 'schoolgirls', 'students', 'pupil', 'school child', 'school children']",en,person studying in a school,en
eb7d126d7d986c7b17b145df2f77dc29ae0650c0,Q94975880,Q94975880$E2BE6913-5FBF-4B12-A25D-D9B769D29359,normal,P31,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 5, 'id': 'Q5'}, 'type': 'wikibase-entityid'}",Vladek Peltzman,en,instance of,en,no-alias,none,"['is a', 'is an', 'has class', 'has type', 'is a particular', 'is a specific', 'is an individual', 'is a unique', 'is an example of', 'member of', 'unique individual of', 'distinct member of', 'unitary element of class', 'distinct element of', 'distinct individual member of', 'rdf:type', 'type', 'main type', 'is a(n)', 'type of', 'is a type of']",en,Victim of the Holocaust,en,that class of which this subject is a particular example and member,en,human,en,"['human being', 'humankind', 'people', 'homosapiens', 'person', 'mankind', 'peoplekind', 'personkind', 'persons', 'humans', 'Human']",en,"common name of Homo sapiens, unique extant species of the genus Homo",en
eb7d126d7d986c7b17b145df2f77dc29ae0650c0,Q94975880,Q94975880$53ABF9EB-E5FF-466F-8E38-87B7C84B88CD,normal,P1196,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 149086, 'id': 'Q149086'}, 'type': 'wikibase-entityid'}",Vladek Peltzman,en,manner of death,en,no-alias,none,"['death manner', 'death type', 'type of death', 'circumstance of death', 'nature of death']",en,Victim of the Holocaust,en,"general circumstances of a person's death; e.g. natural causes, accident, suicide, homicide, etc.  Use 'cause of death' (P509) for the specific physiological mechanism, e.g. heart attack, trauma, pneumonia...",en,homicide,en,['murder'],en,"killing of a human being by another human being. Use as value for ""manner of death"" (P1196)",en
4ab3dc1bc1221000e091f41d6b3126c71a0af041,Q94975696,Q94975696$D3D4F57C-5634-48E5-97CC-CF44C8E4E53B,normal,P21,wikibase-item,"{'value': {'entity-type': 'item', 'numeric-id': 6581072, 'id': 'Q6581072'}, 'type': 'wikibase-entityid'}",Margit Brandshtein,en,sex or gender,en,no-alias,none,"['gender identity', 'gender expression', 'gender', 'biological sex', 'man', 'woman', 'male', 'female', 'intersex', 'sex']",en,Victim of the Holocaust,en,"sex or gender identity of human or animal. For human: male, female, non-binary, intersex, transgender female, transgender male, agender. For animal: male organism, female organism. Groups of same gender use subclass of (P279)",en,female,en,"['woman', 'human female', 'female person', 'lady', 'female human', 'fairer sex', 'female gender', 'fem', '♀', 'f', 'women', 'girl', 'girls']",en,"to be used in ""sex or gender"" (P21) to indicate that the human subject is a female",en
4ab3dc1bc1221000e091f41d6b3126c71a0af041,Q94975696,Q94975696$A1D6EC3D-701C-4897-8DCA-8F6E361B8028,normal,P569,time,"{'value': {'time': '+1908-08-22T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Margit Brandshtein,en,date of birth,en,no-alias,none,"['born on', 'birth date', 'birthdate', 'birth year', 'year of birth', 'birthyear', 'DOB']",en,Victim of the Holocaust,en,date on which the subject was born,en,22/08/1908,en,"['22 of August, 1908', '22/08/1908 (dd/mm/yyyy)', 'Aug 22, 1908']",en,no-desc,none
4ab3dc1bc1221000e091f41d6b3126c71a0af041,Q94975696,Q94975696$10CA3309-F3DB-44D1-8DAC-E162DCC700D5,normal,P570,time,"{'value': {'time': '+1945-08-05T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}, 'type': 'time'}",Margit Brandshtein,en,date of death,en,no-alias,none,"['date of the end', 'death date', 'died on', 'DOD', 'year of death', 'dead', 'deathdate', 'death']",en,Victim of the Holocaust,en,date on which the subject died,en,05/08/1945,en,"['5 of August, 1945', '05/08/1945 (dd/mm/yyyy)', 'Aug 5, 1945']",en,no-desc,none
